time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.043241990100154636,-0.03653843912856351,11.419990117311213,0.004320839631126283,6.248144890312357,0.0,0.1652931758115908,-0.06615302749575648,2.4120215801251086,0.04714762118804881,-0.04906276820655444,0.0,454.197811558717,453.83504523496396,451.87620524600294,452.86770416501156
1.2600000000000007,0.053874708217874594,-0.0404102718249986,11.567177218105122,0.006703882134733163,6.245954394531168,0.0,0.18937142729832745,-0.06264300876026933,2.4940275511940238,0.01757263334206808,-0.01895724979220966,0.0,435.87762086318844,438.38543207408287,438.00955465836194,435.54384127493665
1.3200000000000007,0.06612007922600363,-0.04400649397019187,11.722744527811656,0.007479476708928345,6.244745998581077,0.0,0.21892646248615288,-0.05712515932981299,2.6910983156216752,0.0014751924055482575,-0.02261669180138942,0.0,472.75299922250446,472.4710055431193,473.2444599263232,472.00369968114927
1.3800000000000008,0.08012289191785944,-0.04726618168264101,11.888972200568306,0.007568651809689797,6.2434812648072295,0.0,0.24796296232409876,-0.051524067844422275,2.8494341842410593,0.001508362885031817,-0.018168469731354685,0.0,462.1136799591631,462.46420117689723,461.6933528053606,461.69593743778063
1.4400000000000008,0.09586151667111042,-0.050193767022423154,12.063858467055585,0.007996276318610995,6.242322337122493,0.0,0.27676298836335483,-0.04603501595508875,2.979768977160084,0.016493560993312013,-0.02171401792749029,0.0,454.80555419805853,454.52154249420715,453.29414834128113,454.4966744596515
1.5000000000000009,0.11319106036394527,-0.052811816974032644,12.242611365790387,0.009093093334423763,6.241146997317559,0.0,0.30099472086918083,-0.04114231877226456,2.9786556944812266,0.021633331093470667,-0.015646133654867327,0.0,413.04949591879983,413.5842878743701,411.8627113275335,412.31702139486265
1.560000000000001,0.13225622335748213,-0.05505770595609675,12.427531960994207,0.009935114605132078,6.240860598502117,0.0,0.33455069910987584,-0.033590710258137646,3.184804816062272,-0.008970441190226913,0.011038876518908157,0.0,476.79699020045405,478.8314133239967,478.7494368678609,476.4151267321719
1.620000000000001,0.15316362228749333,-0.05687840014303581,12.62076032098846,0.009592448891881489,6.241525937709456,0.0,0.36228689902491495,-0.027143254596928793,3.2559403744513613,0.00011930400652030923,0.011189018836532923,0.0,438.1730533701953,438.18541272362825,436.78667406392833,437.54418923758243
1.680000000000001,0.1758249517231697,-0.058293393736398316,12.82074586226125,0.009326271209914694,6.242181244724861,0.0,0.3929966138044707,-0.02003931141510024,3.4097974908115556,-0.015609699633695453,0.010381885072404555,0.0,463.49629389522875,463.43272457171025,464.60571369143844,463.3709095903607
1.740000000000001,0.20012254339771776,-0.059334634120688165,13.025295082583751,0.008068364992334764,6.243186344589805,0.0,0.41684748199227123,-0.014761309608787248,3.408515044264339,-0.03471692935522956,0.027148083785627122,0.0,416.116201553651,417.58135753214856,414.76562067960805,413.08394494329514
1.8000000000000012,0.22591665353879764,-0.06006815030613498,13.231964334066927,0.005954581618179411,6.245270934960889,0.0,0.44275937149759265,-0.009895862695981033,3.4802509583575065,-0.0362753176799411,0.04673392749827885,0.0,438.9489548432872,440.5718791110743,438.78740820679275,438.6574564245382
1.8600000000000012,0.2532479652195325,-0.06054733582499188,13.443737202287078,0.0039305773028521784,6.249070891800351,0.0,0.4679206339068796,-0.006291687799194574,3.5785557155623624,-0.029081801867683787,0.08458181121357783,0.0,446.59800902699106,449.6771506958967,447.6600691647503,448.244598760262
1.9200000000000013,0.282031505322688,-0.06084736734789506,13.662286048733929,0.0020956443668520564,6.253780350371013,0.0,0.49098882572448965,-0.003900274283398601,3.7060212719643024,-0.03376527929194481,0.06210999036904173,0.0,457.9305551417065,456.14399970107786,458.425012576771,458.0524095591017
1.9800000000000013,0.3121068518915031,-0.06104421073457696,13.888644768726314,6.283091059048074,6.257236111581863,0.0,0.5111197251018011,-0.0028863224779639048,3.8388459214731157,-0.04261540606159795,0.046556400565814185,0.0,460.40527901866056,459.1751080456506,460.7080898981379,460.0071958773844
2.0400000000000014,0.34330197831211157,-0.06122929254079545,14.122347132464379,6.280130963902746,6.260008626969267,0.0,0.5284151713789748,-0.0035633433656962503,3.950861147563605,-0.06823931526117255,0.04550396070778382,0.0,454.2763242903998,454.1931289778252,455.98949746843886,453.93612624937225
2.1000000000000014,0.37543007921596894,-0.061515457798752296,14.36074867031848,6.27558757895787,6.26259864745759,0.0,0.5422638188318837,-0.006373234015824327,3.995707684278677,-0.09811804838826971,0.03802892080247759,0.0,434.48530731460227,433.85918090311026,435.6200541502338,433.1090560578809
2.1600000000000015,0.408338132325716,-0.062062076084029166,14.601727156613185,6.269621862627147,6.265006830488591,0.0,0.5544455191609832,-0.012398997859482692,4.036766543768002,-0.10218542640939478,0.04404830455922727,0.0,433.0004304586266,433.50743360763886,433.67375862546834,433.3231549672026
2.2200000000000015,0.4418750309045446,-0.06303891065655925,14.842109867084522,6.263139118691861,6.26813406014778,0.0,0.563222082726545,-0.020656348888850894,3.976205020322543,-0.12356149437615774,0.06470425054500342,0.0,398.63618007565276,400.52144511116643,400.5833886736876,398.6225434183824
2.2800000000000016,0.4759393303811195,-0.06470059602517098,15.082748214658155,6.256074287110049,6.271416117420326,0.0,0.5718678877531814,-0.03543137332419434,4.0448289445957295,-0.10811642601180801,0.00417093249687488,0.0,444.70271336298345,439.7173818348905,441.2169293895607,442.47763977074163
2.3400000000000016,0.5104456358978642,-0.06732321443864611,15.32531082708607,6.2495410276249075,6.271869120581041,0.0,0.578309699681981,-0.05255355997600044,4.0405907333627225,-0.11047509687527081,0.013571955161082817,0.0,419.2388267113902,420.0548421252529,418.29239438379966,418.0756488782742
