time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-5.961084743906475e-07,1.1853175341270776e-06,10.0077593180256,0.0007107716450214241,6.282638911901774,0.0,-4.090016208569544e-06,9.271728800698309e-05,0.2586206440771847,0.02868291857686821,-0.04206348856827293,0.0,485.84939844369404,482.68594585825616,483.9011233628341,486.0550370048039
0.12000000000000001,2.2353990905609432e-05,3.0484832485656143e-05,10.02840393508406,0.002679011416627297,6.279863929637461,0.0,0.0010652107918984203,0.001092606543591876,0.42948324770534113,0.039980967554454176,-0.05631056031350606,0.0,459.44290649453836,458.3108795728431,458.52804031341384,459.42493189499555
0.18,0.00016715295086619159,0.0001606113111427926,10.057000288020314,0.005566580327124093,6.276442420410806,0.0,0.00410514733661548,0.003515832851511528,0.5236869886717421,0.06080002192327051,-0.05849344107629666,0.0,435.56235685551115,435.37748094207035,434.1986108264446,435.94284036663015
0.23999999999999996,0.0005509636681791547,0.0004884660016314673,10.089354539790772,0.009918283081322699,6.272830827077019,0.0,0.009015094222574547,0.007785937471379347,0.55476802726105,0.08923634148845266,-0.0638283637655513,0.0,414.84703098010385,414.3755244267912,413.6653587825034,416.1657273775645
0.3,0.0013098147636787447,0.0011714613465588935,10.124731328268874,0.014741192728179975,6.269489133426042,0.0,0.01662569203116717,0.01548910619110975,0.6244122941965576,0.04958922468266241,-0.04303632113871505,0.0,426.1579961937605,427.92889123577214,429.6826650863336,426.3137499327049
0.36000000000000004,0.0026018445480725677,0.0024183670615409592,10.165308863767047,0.017514271925760383,6.266546054574704,0.0,0.026720241821528205,0.026369215317033488,0.7281024446367097,0.038442449392524974,-0.06515181111174217,0.0,439.3403067982492,437.5013907339729,439.1201678038592,438.1959338390017
0.4200000000000001,0.0045768207985181905,0.004384747634113611,10.212747874091567,0.019886109352835746,6.26272756205805,0.0,0.03951908481813064,0.03942242601226707,0.8531002226150455,0.041622166831746174,-0.060781549243808304,0.0,445.5115958878268,445.86578589046303,444.9722199748518,445.2331953987319
0.48000000000000015,0.0075338460331943755,0.007314753616877489,10.27401959305978,0.022444800341702376,6.259473204647033,0.0,0.05951143072437734,0.05858449384029961,1.1889848209210219,0.044615018265794136,-0.04361498329284318,0.0,506.736405680102,507.96711901150087,506.7912203863892,507.0070151878567
0.5400000000000001,0.011623051695548949,0.01132146959739036,10.349124453320691,0.025264957352317374,6.256918136005014,0.0,0.07706542231335388,0.0752603302127166,1.3143598216115078,0.05139345079409161,-0.04059980393501148,0.0,446.65394321610023,446.8987665361371,445.79833198819813,446.3531111472207
0.6000000000000002,0.01689849786533353,0.01646677617859357,10.434701599323656,0.028235883406042994,6.2541103670280656,0.0,0.09908535226184777,0.0966068184121804,1.5379182238133968,0.045468185745358616,-0.06358726761759835,0.0,477.94669706910855,476.19036912459336,475.85284476345487,475.4004433846362
0.6600000000000003,0.023511325181625433,0.02290718938924619,10.531726097538597,0.03088772893704128,6.250233513397454,0.0,0.12176069537974726,0.1183641385732679,1.6959864294563156,0.04152726834895718,-0.06675051464311219,0.0,457.94172987728876,457.6871256601737,457.26817715132455,456.95520398465544
0.7200000000000003,0.03155679378565584,0.030698188324557025,10.637801588933321,0.03360796932188315,6.246930810135876,0.0,0.14680284170508218,0.14161160279406917,1.8396175162804218,0.05203519091972288,-0.038359235254543926,0.0,452.03309866162493,454.31280965689166,453.5593516337837,454.40355987936135
0.7800000000000004,0.041174230304097933,0.039948920830738296,10.752573696102973,0.03685120984646417,6.24482522998281,0.0,0.17400792322016154,0.16708359191865926,1.9858517359753145,0.05781205305922217,-0.029252920347876233,0.0,454.0755608206886,454.8049324894029,455.12724559698717,455.591195723486
0.8400000000000004,0.052484545617029685,0.05081655252933074,10.876537283230487,0.03987531263838928,6.243133485350469,0.0,0.20318161880149646,0.19552693235685378,2.1459543807753745,0.028358123969378517,-0.02616136208046109,0.0,459.45322212783583,459.6980646440724,460.97993574355763,458.64809848558144
0.9000000000000005,0.0656442521400061,0.06351278890699943,11.011640106047018,0.04146029842271748,6.241073325247575,0.0,0.2356608318888067,0.22785784707363524,2.3570394323730777,0.022219591034802613,-0.06051407491236936,0.0,477.84997998957465,475.22351591565865,474.78280047703896,474.31172272351256
0.9600000000000005,0.0805028468930691,0.07788441353579902,11.152200920826465,0.04267602722754571,6.237373665462574,0.0,0.2599312696189257,0.25130280366244595,2.3283570959898543,0.016028200960126415,-0.064058430924878,0.0,401.61597312192146,401.29119559319577,399.0408521958805,398.47530255364376
1.0200000000000005,0.09704503649909933,0.09383382918851428,11.294576805791372,0.043110027935171935,6.233715827920159,0.0,0.2918410408268433,0.28041678306522433,2.4172928004623846,-0.023144987880657147,-0.05540207102108114,0.0,439.13404168314287,439.8487686741794,440.4217446477747,437.16985949828927
1.0800000000000005,0.11556368869879621,0.11152089466929464,11.442074711706283,0.04230778829370774,6.230317842498856,0.0,0.32577057947202465,0.3090375594666992,2.4991084445942096,0.0012272552685820889,-0.05921524660176429,0.0,437.3510301745476,437.031068333274,436.44919688591966,438.47862899877003
1.1400000000000006,0.13611123596173716,0.1308532657169787,11.59306378283912,0.04231717706871141,6.22657301573928,0.0,0.3594776623069048,0.3353722796009705,2.533757665706448,-0.0020761978670856074,-0.06972864907660714,0.0,423.03945128716435,422.13013057631974,422.4537548404121,422.1688140351814
